client_id,Delinquent90,MonthlyIncome,Age,NumberOfOpenCreditLinesAndLoans,DebtRatio,RevolvingUtilizationOfUnsecuredLines,NumberOfDependents,NumberRealEstateLoansOrLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate
66,0,5574.205486237446,81,10,1.5066494492648703,0.9010147053143932,1,1,1,2,2
317,0,504.7364488310018,69,2,1.7844832126037478,1.0901863014566384,0,3,3,2,1
358,0,2896.467257703124,77,7,1.24606021439974,0.8007690572852665,4,2,1,0,2
20,0,2258.534930423084,58,1,0.3105342593037303,1.1983411714276337,4,1,1,2,0
696,0,2998.357808341513,53,10,0.242055454652413,1.1747653343798752,3,1,0,1,0
770,0,2210.050875566156,48,9,1.7772048289434548,0.42625016856493314,1,2,3,1,0
751,1,1100.175051303887,81,7,1.1174984313735523,0.5471232092467561,0,3,1,0,0
471,0,1417.0725398388536,76,9,0.8781498173051314,0.773882250576514,4,2,4,0,2
170,1,2634.0539177555856,61,5,0.1268655065776035,0.49992216801947736,4,2,4,2,1
275,0,3475.3865647265106,51,1,0.9516714587540204,0.6534775329638821,1,3,2,0,2
479,1,2851.7292494456347,51,11,0.1016829896748563,0.6806572903954274,1,3,4,2,1
650,1,255.5290511705957,69,7,1.6071484532326732,0.665026558542315,0,3,4,2,1
340,0,633.8601639198146,53,12,0.2582858624595025,0.2704248554065141,2,0,0,2,0
214,0,496.8640595154612,87,2,0.5609344065996537,1.1345336587756234,3,0,0,1,2
626,0,698.6263589344998,87,9,0.5537872031941385,1.251554815087159,2,1,0,1,0
756,0,1337.6796401303668,65,7,0.2193967305073955,0.5594499343720256,1,2,3,1,1
144,0,475.7243797894879,55,8,0.9968262866452108,0.7728666545801459,3,2,4,1,0
673,1,989.1471072961422,67,2,1.3300509019560656,1.1128171101303843,3,1,3,1,2
578,0,3578.272449895233,75,1,1.3174225996878246,1.3361600767564141,4,0,1,2,0
623,0,2921.2016288195878,65,2,1.070242030404419,0.7601353170095113,3,0,0,0,0
429,1,1916.25139035996,62,7,1.3518019651499378,1.262440961194306,1,0,0,2,2
217,1,1066.7428093291028,57,12,1.5635064864856896,0.25001193645726505,3,3,0,2,1
659,0,292.7658589206477,92,7,0.5588288847257813,0.658425401283012,2,0,1,1,1
412,1,533.8801501996711,53,8,1.2789592214053032,0.2002088868412784,1,3,0,1,1
267,0,2654.0526981020535,81,12,0.2191945344751126,0.2946520258121276,2,1,4,0,2
356,0,1378.2355324065254,70,9,1.578463302701841,1.2070654680598487,3,3,4,2,2
630,1,712.9026946407947,75,7,1.4428401689504988,1.4474289924937334,1,2,3,2,0
650,1,255.5290511705957,69,7,1.6071484532326732,0.665026558542315,0,3,4,2,1
200,1,1584.2209140345471,48,7,0.799045400983117,1.2272202331705602,1,3,4,2,2
591,1,1339.2130713905003,65,3,1.497197225312166,0.7350699557440229,2,0,3,0,0
661,0,2984.7200739913105,92,10,0.8512318253666198,1.3904035554469445,1,3,1,1,1
556,0,411.08224558967163,66,3,0.3669433454681277,0.5016286988202199,4,2,0,1,0
640,1,1909.8828088839537,56,6,0.7455228550188318,1.1704500453723823,3,3,1,2,2
796,0,590.4154618808038,90,8,1.043517418097839,0.09345605098714235,0,3,1,0,1
163,1,17651.72184140822,74,5,0.9781766582331208,0.12093177148338871,0,2,2,2,0
633,0,699.7853586354455,52,13,0.4911753618974768,0.6221900002535675,4,0,0,1,0
457,1,1000.1072616966712,80,7,0.8338578380009418,0.7505481604754423,2,0,3,2,0
715,1,691.4397423859962,46,4,1.1751585989743367,0.34184312070558354,0,1,2,0,1
763,1,2894.0313364543267,51,5,1.3153713149235244,0.2716170305996034,2,2,1,1,0
464,1,1715.2966706208076,73,10,0.8052484093944808,0.9291357376322755,3,3,0,1,1
546,1,1608.1865155219348,54,3,0.6514896290407287,0.6518962101836703,3,3,2,1,1
258,1,4677.468020402717,70,9,0.2801020068846346,0.16450549114799123,0,1,3,2,1
120,1,930.6298771665356,50,9,0.377451364020238,0.9382264635245396,3,3,2,0,2
600,1,2196.6960888060585,63,3,1.5096759400453026,0.7788712810734604,2,3,3,2,2
78,0,396.35063708692155,89,11,0.734752023539747,0.8977630677502111,1,3,0,2,0
401,0,2054.448991717348,48,4,0.937186958900736,1.4380706337957534,0,1,2,1,0
181,1,813.850645372074,61,7,1.521539576628218,1.4007027263483058,2,0,2,2,1
256,0,2040.9734916933755,63,1,0.770524080273411,1.2857703013187458,2,2,0,2,0
725,0,3539.150773351824,84,10,0.4281128114699027,0.1264132444907461,3,0,4,1,1
69,1,1333.8980882561225,80,8,0.6756054534583839,0.7178924969023817,3,3,1,2,0
605,0,3664.6816126881586,83,13,1.4165103185629313,1.234097730253575,0,3,1,2,1
288,1,1806.0346434672829,48,4,0.5337119152979777,0.8480106583328676,3,2,3,1,2
695,0,1569.8390122454664,83,10,0.1807049456362604,0.8566653726511831,0,1,3,2,2
435,1,481.9488287283825,85,12,1.1933848240180938,0.3666642555249878,1,3,2,1,2
613,1,307.7191137796342,51,1,1.2869234160201173,1.5369442317402786,2,2,3,1,1
782,1,960.3155440390736,89,4,0.9355723941898278,0.7444138582964934,2,1,3,2,1
415,0,3195.9261608573174,61,5,1.0497463040075954,0.42503794677151485,4,1,0,1,1
411,0,553.4155046781514,64,1,1.5845078918015971,1.0369368982604015,3,2,1,2,1
719,0,4061.49723109436,82,10,0.5638211603499774,1.4932473951407774,4,0,4,1,0
685,0,2156.617223645433,85,2,0.6376681412144564,0.5782222312564671,3,1,1,1,2
272,1,3062.4578458560472,74,1,0.7776961954508057,0.14480598927762708,1,2,4,2,2
782,0,960.3155440390736,89,4,0.9355723941898278,0.7444138582964934,2,1,3,2,1
214,0,496.8640595154612,87,2,0.5609344065996537,1.1345336587756234,3,0,0,1,2
793,0,2106.7500006601076,56,5,1.2898676892340009,0.18177204765514393,2,1,0,0,0
491,0,3987.6284183741086,61,3,1.7681700907885636,1.033682980890809,4,2,2,1,0
13,1,3013.8924594402183,78,6,1.0136438747017602,1.2950286118398906,4,2,3,2,1
366,0,3842.337377697094,63,1,0.8569512921989596,1.2226105171320554,0,0,1,1,0
290,0,254.44882375422048,54,10,1.7126989954575265,1.3110205379138968,4,1,3,0,0
544,0,2016.567043418722,63,4,0.5821219543294757,0.2766858534103182,4,3,4,0,1
779,0,486.0391274748865,76,1,0.9622981018533948,1.3439598549769256,1,2,0,0,0
734,0,415.9813485573315,71,8,1.326327091773528,0.15549003398567146,3,3,3,0,2
599,0,309.6804839601728,53,11,0.2667357060545851,0.9924347759387758,4,2,3,0,2
133,0,1797.1448239774827,86,5,0.1280197410134669,0.5835703577795814,2,1,0,2,1
767,0,299.96916760749417,54,10,0.4205521336787486,0.11176885178795856,4,2,1,0,0
464,0,1715.2966706208076,73,10,0.8052484093944808,0.9291357376322755,3,3,0,1,1
556,1,411.08224558967163,66,3,0.3669433454681277,0.5016286988202199,4,2,0,1,0
418,0,1034.076273148455,79,6,0.838827098657641,0.3613153196832823,2,0,0,1,2
461,0,787.3617288226642,72,4,0.9929813780735616,0.28196973072424925,0,0,4,1,1
174,1,2454.556385939286,82,12,1.0268483320784882,0.31108868728511707,1,2,3,2,1
506,0,3525.039809088774,81,2,1.7454414435217125,0.5351037841575809,2,1,3,0,0
454,0,8512.623430921023,79,11,1.3886615591383211,0.202122903707176,0,1,3,2,1
581,0,1370.8884285480822,57,6,0.5729691579263624,0.8594595063018436,2,0,0,0,2
738,1,3788.1191136082557,48,5,1.4207419934266117,0.6542180368812557,3,2,2,2,1
599,1,309.6804839601728,53,11,0.2667357060545851,0.9924347759387758,4,2,3,0,2
742,1,1825.7147964768665,71,9,1.793226783674296,1.3548330227926129,4,2,2,2,1
413,0,1023.9469430527066,89,3,0.167908991549965,1.4060649313504547,0,0,4,0,2
563,0,504.8269171143969,88,7,1.106703863959638,1.0181951072152962,0,3,0,1,0
723,0,2891.074244943957,76,3,0.8721043198938577,1.4998629108821842,3,1,3,1,0
427,0,1413.4927355388456,90,7,0.4739888468563443,1.334866220169994,1,1,4,0,1
98,0,451.7823366809488,62,1,1.4930662844258833,0.24141882367017037,1,2,0,1,2
62,1,4101.697243612209,54,7,0.2536937334022259,0.9100279791893773,4,2,2,2,1
700,0,2343.3114012509564,58,3,1.7204464166647024,0.42585123213186105,4,3,1,1,2
208,0,7381.017151415182,50,2,1.2322889087575526,0.24713959441965405,1,3,2,1,0
431,0,1563.6601370568023,54,10,0.8670660000673517,1.2193020566610488,1,1,3,1,0
279,0,258.765050488494,50,7,0.6803434401080278,1.337441782099198,0,2,1,2,2
437,1,1309.850521683427,47,1,0.5597991349502142,0.8192738303385149,4,0,4,1,2
343,1,1024.2885978337417,47,3,1.4001804010389187,0.9525545966771994,1,2,4,2,0
10,0,555.9425511720694,82,11,1.259223038614025,0.619343046227709,0,2,2,2,1
291,1,1148.0548236970244,57,11,0.7482228153759386,0.14268299036533075,2,3,3,1,2
328,0,4395.254699351753,54,8,0.7688770257801469,1.0112118557550929,2,0,2,0,0
74,1,2235.8013335091246,79,9,0.7259950566222306,0.15216259882515368,2,2,0,0,0
18,0,1360.8789952441907,51,7,0.2145363187261106,1.3023086021289099,4,1,1,2,0
549,0,10676.68109179496,86,5,1.5880006222064424,0.7134996458472765,3,1,2,2,2
755,0,2555.7865875988855,63,12,0.6639738311806789,0.4062380488178137,0,1,4,2,1
460,0,2364.128344863481,88,13,0.8045263608838393,0.9207576591881628,2,1,0,1,0
420,1,1874.830079178118,60,9,0.5892753254343255,1.0461222137945976,4,3,2,2,2
55,0,3310.2833127569234,56,4,1.0137630263132476,1.232189901377842,2,0,2,0,1
68,1,6897.093275627254,71,6,1.1053164365779065,0.1110726626790694,4,0,0,0,2
757,1,2653.016867401847,56,5,0.1967524436183664,1.45592500329578,4,2,4,2,0
611,0,1677.5612929172946,82,11,1.6118131463042629,1.0428831021761233,4,3,2,1,0
536,1,968.8152554109688,71,3,0.646692974878067,0.8500070129360554,4,0,3,1,0
592,0,1174.657987067524,59,12,0.6262239638339666,0.5247649332690753,2,3,0,0,0
206,1,2382.614146416869,46,1,1.1441379660241189,0.2620742155908488,3,2,2,1,2
421,0,2660.3775808823984,77,9,1.254547126346119,0.11906325218957078,3,0,4,0,2
318,0,383.8919516343762,67,3,0.120639531567474,0.5088303294840715,1,0,2,2,2
499,1,5271.948749309742,57,4,0.8141420610147458,0.8315451706871035,1,0,1,2,1
243,0,2415.432312342523,85,4,1.5669748374232084,0.858500537945585,1,0,2,0,0
437,1,1309.850521683427,47,1,0.5597991349502142,0.8192738303385149,4,0,4,1,2
150,0,3839.120302368382,89,5,1.0236255996011268,1.3003064266705644,0,0,3,0,0
759,0,384.42361369371895,55,12,0.6305746739012835,0.7538505598331515,0,1,4,0,2
600,1,2196.6960888060585,63,3,1.5096759400453026,0.7788712810734604,2,3,3,2,2
50,0,392.51187169113246,54,9,1.217467735006235,0.36386276270028683,4,1,4,1,0
382,0,2218.983392914074,48,7,1.184243068228782,1.2315507333945412,2,1,3,0,1
783,1,932.4194477137394,64,4,0.3954207092300643,0.9671195592283156,0,2,0,2,2
154,1,759.3026537732402,75,13,0.5848758453395745,0.227320732997488,1,3,4,2,0
614,0,8720.457915637504,51,4,0.5736302894768666,0.4959012270044183,2,3,2,1,1
661,0,2984.7200739913105,92,10,0.8512318253666198,1.3904035554469445,1,3,1,1,1
670,0,1951.230281636383,61,13,0.1276370868176213,0.2695478106542913,3,0,2,0,0
25,0,310.19241586462874,92,10,1.3336916502283105,0.3559848682386916,2,1,2,2,0
45,1,1214.245039533394,59,9,1.0716686336614218,1.2681227144577185,3,3,4,2,0
753,0,7662.543292763045,67,8,0.310438462899134,0.7823957838238423,0,2,3,1,2
696,0,2998.357808341513,53,10,0.242055454652413,1.1747653343798752,3,1,0,1,0
227,0,285.17722665856746,92,1,0.6824240063054723,0.8950210732786028,2,3,0,2,1
537,0,12440.64232722988,47,8,0.2460065560438738,0.30980819986615227,3,1,3,1,2
728,0,575.1921344181366,47,4,1.2711249135810196,0.7454011744055846,0,3,2,1,0
166,0,4044.7828255932077,69,12,0.1701301552611563,1.3055356659829576,0,3,4,1,1
550,0,5457.171255148116,61,10,0.3610823738111861,0.76664376661465,3,1,0,1,0
144,0,475.7243797894879,55,8,0.9968262866452108,0.7728666545801459,3,2,4,1,0
151,1,2025.9205922502988,87,12,0.9487764368560514,1.4047603539004512,3,0,1,2,1
329,0,6021.947977431794,90,11,1.617938492116561,0.49579264320278016,1,0,2,0,2
41,1,4219.453554957309,48,10,0.3726618509151513,1.3098539031064669,3,0,0,0,1
388,0,531.8782602692304,55,7,1.6894282886719465,0.24212547293947675,2,3,0,1,1
508,0,5108.906588531917,59,11,1.668869416972824,0.803741761543548,1,1,0,1,0
518,0,1491.6934807520706,71,8,0.1586006878156967,0.08695085112230569,3,1,4,2,2
725,0,3539.150773351824,84,10,0.4281128114699027,0.1264132444907461,3,0,4,1,1
315,0,1394.2702390614159,70,2,0.4848758186992679,0.5546058687967554,3,2,2,2,0
508,0,5108.906588531917,59,11,1.668869416972824,0.803741761543548,1,1,0,1,0
604,0,1886.021086963189,67,9,0.2436175226510223,1.5050007792063222,4,1,3,0,0
640,1,1909.8828088839537,56,6,0.7455228550188318,1.1704500453723823,3,3,1,2,2
118,0,733.3376298001544,65,2,1.0326439008477528,0.71097909446378,4,3,0,0,0
263,0,3799.772093652876,63,7,0.5181677309240544,0.2800885397918582,0,3,2,0,2
61,0,1640.698246987615,74,11,1.2543876456895882,0.7692888281839831,1,3,1,1,0
504,0,3600.473514756142,86,13,0.7445126038556324,0.8428112965371508,2,3,3,2,0
48,0,2209.0684830165433,91,7,1.0910630455114534,1.0853307784425883,1,3,3,0,1
770,0,2210.050875566156,48,9,1.7772048289434548,0.42625016856493314,1,2,3,1,0
82,1,4114.423772652197,47,11,0.2797752336845739,1.2819604750757216,1,0,0,2,2
6,0,275.9861733141741,52,11,1.044991588288794,1.2029038544755777,0,3,1,2,0
759,0,384.42361369371895,55,12,0.6305746739012835,0.7538505598331515,0,1,4,0,2
690,0,1195.2845604568543,64,13,1.587199362265892,0.4903886082921787,3,3,1,1,0
693,0,1880.107820731484,81,3,1.739788047541729,0.5513873821224322,0,0,1,0,2
320,0,443.02029968438757,64,13,0.970891372598408,1.4349402892095757,1,0,3,2,1
732,0,1033.8945152543915,58,8,0.2671382049139695,0.23184255053259392,0,0,3,2,2
698,0,2129.3405526813963,56,10,0.5380680551640954,1.0418916174691952,0,3,0,0,0
649,0,376.83672336084476,65,1,0.5227469254614946,0.10926289724727675,1,1,3,0,0
760,0,741.652732451085,76,10,1.7697921857050944,1.1287792721871828,3,1,0,2,2
55,0,3310.2833127569234,56,4,1.0137630263132476,1.232189901377842,2,0,2,0,1
676,1,3698.600682767604,55,11,0.6737325008535457,1.4333716466269044,1,0,0,2,1
136,0,2042.6440627314332,69,2,1.4284919269841168,1.4980460237959607,4,0,1,1,2
193,0,687.7431990751942,59,2,0.3114976608350906,1.3075134448267347,1,2,0,0,0
484,0,449.00789781548644,52,7,1.0322761512590208,0.11890945224465867,2,1,1,2,1
310,1,2670.2595238953645,49,7,1.7523903825930096,0.7794265246654999,1,2,0,2,1
299,0,4858.151648639293,61,9,1.5802467346403686,1.0255124976133436,4,1,0,1,0
96,1,1327.7092355869336,68,6,1.0388303045848164,0.6059098527773186,2,3,4,0,1
514,0,1289.8067741211637,80,12,0.875620422559059,0.564524410549811,2,0,2,2,2
645,1,1259.4448330047076,85,1,1.7581873505045766,1.347897330414111,0,2,4,1,1
75,1,1075.7124562749364,92,4,0.1856455550905424,0.4856689185728848,1,0,2,2,0
135,0,1331.85598786444,83,8,1.0955263944914857,0.09909178718939772,1,1,4,0,2
675,0,2652.542264998044,65,7,1.6415723311294357,0.6515917939180821,1,2,3,1,1
283,0,2670.52737137902,85,13,1.09056018494229,0.43783442586915666,3,1,4,0,1
243,0,2415.432312342523,85,4,1.5669748374232084,0.858500537945585,1,0,2,0,0
108,1,709.703829036257,57,2,1.005106043511878,0.20910448841948145,1,2,2,0,1
698,1,2129.3405526813963,56,10,0.5380680551640954,1.0418916174691952,0,3,0,0,0
595,0,16706.033840397093,84,1,0.9039082096620832,0.48064304936821667,2,3,3,0,0
402,0,515.7665705118145,64,10,0.2042169118148518,1.2330345829701161,0,1,4,0,1
291,0,1148.0548236970244,57,11,0.7482228153759386,0.14268299036533075,2,3,3,1,2
468,0,4510.64776731777,61,7,1.6822090080495995,0.28691628993048657,2,0,4,1,2
126,0,969.5370543461426,90,8,1.6528372216822087,0.558142512437514,2,0,2,0,0
432,1,633.0559646709692,50,6,0.8867581942885345,1.1086905720480627,0,2,1,0,2
461,0,787.3617288226642,72,4,0.9929813780735616,0.28196973072424925,0,0,4,1,1
